donor_code,donor_name,year,recipient_iso3_code,sector_code,usd_disbursement_crs,usd_disbursement_iati,recipient_name
742,Korea,2021,SDN,113,0.743436,0,Sudan
742,Korea,2021,SDN,114,0.26688,0,Sudan
742,Korea,2021,SDN,121,0.005181,0,Sudan
742,Korea,2021,SDN,122,1.687754,0,Sudan
742,Korea,2021,SDN,151,0.021844,0,Sudan
742,Korea,2021,SDN,152,2.296417,0,Sudan
742,Korea,2021,SDN,160,0.080325,0,Sudan
742,Korea,2021,SDN,232,0.719808,0,Sudan
742,Korea,2021,SDN,311,0.105804,0,Sudan
742,Korea,2021,TCD,111,0.800413,0,Chad
742,Korea,2021,TCD,114,0.064023,0,Chad
742,Korea,2021,TCD,130,0.822749,0,Chad
742,Korea,2021,TCD,151,0.021844,0,Chad
742,Korea,2021,TCD,160,2.667546,0,Chad
742,Korea,2022,CMR,111,0.126136,0,Cameroon
742,Korea,2022,CMR,112,2.305798,0,Cameroon
742,Korea,2022,CMR,113,0,0,Cameroon
742,Korea,2022,CMR,114,0.191839,0,Cameroon
742,Korea,2022,CMR,121,9.21371,0,Cameroon
742,Korea,2022,CMR,122,0.27709,0,Cameroon
742,Korea,2022,CMR,140,1.517759,0,Cameroon
742,Korea,2022,CMR,151,5.650411,0,Cameroon
742,Korea,2022,CMR,160,0.030342,0,Cameroon
742,Korea,2022,CMR,210,0.05309,0,Cameroon
742,Korea,2022,CMR,220,0.119557,0,Cameroon
742,Korea,2022,CMR,231,0.026268,0,Cameroon
742,Korea,2022,CMR,232,0.201098,0,Cameroon
742,Korea,2022,CMR,240,0.013447,0,Cameroon
742,Korea,2022,CMR,250,0.022743,0,Cameroon
742,Korea,2022,CMR,311,0.021051,0,Cameroon
742,Korea,2022,CMR,313,0.024505,0,Cameroon
742,Korea,2022,CMR,321,0.054853,0,Cameroon
742,Korea,2022,CMR,331,0.060031,0,Cameroon
742,Korea,2022,CMR,410,0.045486,0,Cameroon
742,Korea,2022,CMR,430,0.115737,0,Cameroon
742,Korea,2022,CMR,998,0.256182,0,Cameroon
742,Korea,2022,COD,111,0.005842,0,Congo - Kinshasa
742,Korea,2022,COD,112,0.405521,0,Congo - Kinshasa
742,Korea,2022,COD,121,0.060696,0,Congo - Kinshasa
742,Korea,2022,COD,122,0.528106,0,Congo - Kinshasa
742,Korea,2022,COD,130,0.608014,0,Congo - Kinshasa
742,Korea,2022,COD,140,7.036803,0,Congo - Kinshasa
742,Korea,2022,COD,151,1.836663,0,Congo - Kinshasa
742,Korea,2022,COD,152,0.908078,0,Congo - Kinshasa
742,Korea,2022,COD,210,0.102287,0,Congo - Kinshasa
742,Korea,2022,COD,220,0.030347,0,Congo - Kinshasa
742,Korea,2022,COD,231,0.047248,0,Congo - Kinshasa
742,Korea,2022,COD,240,0.001762,0,Congo - Kinshasa
742,Korea,2022,COD,250,0.022743,0,Congo - Kinshasa
742,Korea,2022,COD,311,0.651972,0,Congo - Kinshasa
742,Korea,2022,COD,312,1.469859,0,Congo - Kinshasa
742,Korea,2022,COD,321,0.084139,0,Congo - Kinshasa
742,Korea,2022,COD,410,0.028585,0,Congo - Kinshasa
742,Korea,2022,COD,430,0.023233,0,Congo - Kinshasa
742,Korea,2022,COD,998,0.260476,0,Congo - Kinshasa
742,Korea,2022,HND,111,0.332377,0,Honduras
742,Korea,2022,HND,112,0,0,Honduras
742,Korea,2022,HND,114,0.068921,0,Honduras
742,Korea,2022,HND,121,0,0,Honduras
742,Korea,2022,HND,122,0.03,0,Honduras
742,Korea,2022,HND,140,3.864325,0,Honduras
742,Korea,2022,HND,151,0.198991,0,Honduras
742,Korea,2022,HND,152,0,0,Honduras
742,Korea,2022,HND,231,0.116152,0,Honduras
742,Korea,2022,HND,232,5.630287,0,Honduras
742,Korea,2022,HND,233,0,0,Honduras
742,Korea,2022,HND,311,0.40745,0,Honduras
742,Korea,2022,HND,332,0.088179,0,Honduras
742,Korea,2022,HND,430,0.011392,0,Honduras
742,Korea,2022,HTI,114,0.031463,0,Haiti
742,Korea,2022,HTI,151,1.560069,0,Haiti
742,Korea,2022,HTI,160,0,0,Haiti
742,Korea,2022,MLI,151,0.007078,0,Mali
742,Korea,2022,MLI,220,0,0,Mali
742,Korea,2022,MLI,311,0.24683,0,Mali
742,Korea,2022,MMR,111,0.644275,0,Myanmar (Burma)
742,Korea,2022,MMR,112,0,0,Myanmar (Burma)
742,Korea,2022,MMR,114,2.250303,0,Myanmar (Burma)
742,Korea,2022,MMR,122,0.761725,0,Myanmar (Burma)
742,Korea,2022,MMR,140,0.469499,0,Myanmar (Burma)
742,Korea,2022,MMR,151,1.064285,0,Myanmar (Burma)
742,Korea,2022,MMR,160,0.296761,0,Myanmar (Burma)
742,Korea,2022,MMR,210,23.337074,0,Myanmar (Burma)
742,Korea,2022,MMR,220,0.305402,0,Myanmar (Burma)
742,Korea,2022,MMR,232,0,0,Myanmar (Burma)
742,Korea,2022,MMR,236,5.741245,0,Myanmar (Burma)
742,Korea,2022,MMR,240,0.110171,0,Myanmar (Burma)
742,Korea,2022,MMR,311,2.792037,0,Myanmar (Burma)
742,Korea,2022,MMR,313,0.01954,0,Myanmar (Burma)
742,Korea,2022,MMR,321,0.411601,0,Myanmar (Burma)
742,Korea,2022,MMR,331,0.018381,0,Myanmar (Burma)
742,Korea,2022,MMR,410,0,0,Myanmar (Burma)
742,Korea,2022,MMR,430,0.510576,0,Myanmar (Burma)
742,Korea,2022,MMR,720,2.4,0,Myanmar (Burma)
742,Korea,2022,MMR,998,0.187651,0,Myanmar (Burma)
742,Korea,2022,SDN,113,0.655099,0,Sudan
742,Korea,2022,SDN,114,0.255694,0,Sudan
742,Korea,2022,SDN,122,2.815316,0,Sudan
742,Korea,2022,SDN,152,1.14205,0,Sudan
742,Korea,2022,SDN,160,0.149414,0,Sudan
742,Korea,2022,SDN,220,0.087307,0,Sudan
742,Korea,2022,SDN,232,0.713845,0,Sudan
742,Korea,2022,SDN,311,0.129651,0,Sudan
742,Korea,2022,SDN,430,0.003797,0,Sudan
742,Korea,2022,SDN,720,0.1,0,Sudan
742,Korea,2022,SDN,998,41.651828,0,Sudan
742,Korea,2022,TCD,111,0,0,Chad
742,Korea,2022,TCD,114,0.077435,0,Chad
742,Korea,2022,TCD,130,2.237294,0,Chad
742,Korea,2022,TCD,140,1.920438,0,Chad
742,Korea,2022,TCD,160,2.656077,0,Chad
742,Korea,2023,CMR,151,0,0.00942542,Cameroon
742,Korea,2023,CMR,998,0,0.002589036,Cameroon
742,Korea,2023,HND,151,0,0.00942542,Honduras
742,Korea,2023,HND,998,0,0.002589036,Honduras
742,Korea,2023,HTI,998,0,0.002589036,Haiti
742,Korea,2023,MMR,151,0,0.03755,Myanmar (Burma)
742,Korea,2023,TCD,998,0,0.002589036,Chad
764,Thailand,2017,CMR,998,0.022758,0,Cameroon
764,Thailand,2017,COD,998,0.050156,0,Congo - Kinshasa
764,Thailand,2017,HND,998,0.005501,0,Honduras
764,Thailand,2017,MLI,998,0.015428,0,Mali
764,Thailand,2017,MMR,998,8.068511,0,Myanmar (Burma)
764,Thailand,2017,SDN,998,0.051371,0,Sudan
764,Thailand,2017,TCD,998,0.0139,0,Chad
764,Thailand,2018,CMR,998,0.005162,0,Cameroon
764,Thailand,2018,HTI,998,0.022947,0,Haiti
764,Thailand,2018,MLI,998,0.012956,0,Mali
764,Thailand,2018,MMR,998,21.585666,0,Myanmar (Burma)
764,Thailand,2018,SDN,998,0.044776,0,Sudan
764,Thailand,2019,CMR,998,0.010968,0,Cameroon
764,Thailand,2019,HND,998,0.006295,0,Honduras
764,Thailand,2019,HTI,998,0.008114,0,Haiti
764,Thailand,2019,MLI,998,0.014522,0,Mali
764,Thailand,2019,MMR,998,23.79662,0,Myanmar (Burma)
764,Thailand,2019,SDN,998,0.04697,0,Sudan
764,Thailand,2020,CMR,998,0.015315,0,Cameroon
764,Thailand,2020,HND,998,0.009718,0,Honduras
764,Thailand,2020,HTI,998,0.006809,0,Haiti
764,Thailand,2020,MMR,998,2.363912,0,Myanmar (Burma)
764,Thailand,2020,SDN,998,0.06365,0,Sudan
764,Thailand,2021,CMR,998,0.03068,0,Cameroon
764,Thailand,2021,HND,998,0.002123,0,Honduras
764,Thailand,2021,HTI,998,0.003519,0,Haiti
764,Thailand,2021,MLI,998,0.001134,0,Mali
764,Thailand,2021,MMR,720,0.105808,0,Myanmar (Burma)
764,Thailand,2021,MMR,998,2.29253,0,Myanmar (Burma)
764,Thailand,2021,SDN,998,0.00459,0,Sudan
764,Thailand,2022,CMR,114,0.026371,0,Cameroon
764,Thailand,2022,CMR,430,0.000185,0,Cameroon
764,Thailand,2022,HND,430,0,0,Honduras
764,Thailand,2022,HTI,430,0,0,Haiti
764,Thailand,2022,MLI,430,0.000131,0,Mali
764,Thailand,2022,MMR,112,0,0,Myanmar (Burma)
764,Thailand,2022,MMR,114,0.559149,0,Myanmar (Burma)
764,Thailand,2022,MMR,122,5.708272,0,Myanmar (Burma)
764,Thailand,2022,MMR,233,0.071303,0,Myanmar (Burma)
764,Thailand,2022,MMR,311,0.004513,0,Myanmar (Burma)
764,Thailand,2022,MMR,430,0.467297,0,Myanmar (Burma)
764,Thailand,2022,SDN,430,0.000756,0,Sudan
801,Australia,2017,CMR,152,0.015327,0,Cameroon
801,Australia,2017,CMR,322,3.8e-05,0,Cameroon
801,Australia,2017,CMR,430,0.854456,0,Cameroon
801,Australia,2017,COD,112,0.005732,0,Congo - Kinshasa
801,Australia,2017,COD,152,0.026432,0,Congo - Kinshasa
801,Australia,2017,COD,322,0.000353,0,Congo - Kinshasa
801,Australia,2017,HND,430,0.00354,0,Honduras
801,Australia,2017,HTI,113,0.005571,0,Haiti
801,Australia,2017,HTI,140,0.021511,0,Haiti
801,Australia,2017,HTI,151,0.027994,0,Haiti
801,Australia,2017,HTI,430,0.152793,0,Haiti
801,Australia,2017,HTI,720,0.062005,0,Haiti
801,Australia,2017,MLI,122,0.009696,0,Mali
801,Australia,2017,MLI,140,0.014723,0,Mali
801,Australia,2017,MLI,152,0.018768,0,Mali
801,Australia,2017,MLI,232,0.011491,0,Mali
801,Australia,2017,MMR,111,21.898949,0,Myanmar (Burma)
801,Australia,2017,MMR,112,0.009613,0,Myanmar (Burma)
801,Australia,2017,MMR,113,0.039646,0,Myanmar (Burma)
801,Australia,2017,MMR,114,0.102343,0,Myanmar (Burma)
801,Australia,2017,MMR,121,0.094263,0,Myanmar (Burma)
801,Australia,2017,MMR,122,0.001479,0,Myanmar (Burma)
801,Australia,2017,MMR,140,2.332189,0,Myanmar (Burma)
801,Australia,2017,MMR,151,6.878119,0,Myanmar (Burma)
801,Australia,2017,MMR,152,5.524699,0,Myanmar (Burma)
801,Australia,2017,MMR,160,0.836202,0,Myanmar (Burma)
801,Australia,2017,MMR,220,0.030462,0,Myanmar (Burma)
801,Australia,2017,MMR,240,0.006606,0,Myanmar (Burma)
801,Australia,2017,MMR,250,4.756129,0,Myanmar (Burma)
801,Australia,2017,MMR,311,1.972928,0,Myanmar (Burma)
801,Australia,2017,MMR,321,0.1654,0,Myanmar (Burma)
801,Australia,2017,MMR,322,0.155567,0,Myanmar (Burma)
801,Australia,2017,MMR,331,0.501555,0,Myanmar (Burma)
801,Australia,2017,MMR,430,4.270385,0,Myanmar (Burma)
801,Australia,2017,MMR,520,4.483102,0,Myanmar (Burma)
801,Australia,2017,MMR,720,14.097871,0,Myanmar (Burma)
801,Australia,2017,MMR,740,0.078921,0,Myanmar (Burma)
801,Australia,2017,SDN,122,0.007867,0,Sudan
801,Australia,2017,SDN,151,0.007867,0,Sudan
801,Australia,2017,SDN,152,0.007273,0,Sudan
801,Australia,2017,TCD,152,0.003832,0,Chad
801,Australia,2018,CMR,121,0.025958,0,Cameroon
801,Australia,2018,CMR,151,0,0,Cameroon
801,Australia,2018,CMR,160,0.019622,0,Cameroon
801,Australia,2018,CMR,321,0.017305,0,Cameroon
801,Australia,2018,CMR,430,0.296326,0,Cameroon
801,Australia,2018,COD,113,0.010962,0,Congo - Kinshasa
801,Australia,2018,COD,121,0.031621,0,Congo - Kinshasa
801,Australia,2018,COD,122,0.031515,0,Congo - Kinshasa
801,Australia,2018,COD,140,0.031305,0,Congo - Kinshasa
801,Australia,2018,COD,151,0,0,Congo - Kinshasa
801,Australia,2018,COD,152,3.921526,0,Congo - Kinshasa
801,Australia,2018,HND,140,0.019194,0,Honduras
801,Australia,2018,HND,151,0,0,Honduras
801,Australia,2018,HND,321,0.020057,0,Honduras
801,Australia,2018,HND,430,0.037282,0,Honduras
801,Australia,2018,HTI,111,1.4e-05,0,Haiti
801,Australia,2018,HTI,113,0.010156,0,Haiti
801,Australia,2018,HTI,122,0.015688,0,Haiti
801,Australia,2018,HTI,140,0.034513,0,Haiti
801,Australia,2018,HTI,151,0.133535,0,Haiti
801,Australia,2018,HTI,152,0.301634,0,Haiti
801,Australia,2018,HTI,311,0.006846,0,Haiti
801,Australia,2018,MLI,111,1.1e-05,0,Mali
801,Australia,2018,MLI,151,0,0,Mali
801,Australia,2018,MLI,152,3.56077,0,Mali
801,Australia,2018,MMR,111,4.551895,0,Myanmar (Burma)
801,Australia,2018,MMR,112,0.000177,0,Myanmar (Burma)
801,Australia,2018,MMR,113,5.2e-05,0,Myanmar (Burma)
801,Australia,2018,MMR,121,0.154798,0,Myanmar (Burma)
801,Australia,2018,MMR,122,0.239586,0,Myanmar (Burma)
801,Australia,2018,MMR,130,0.41107,0,Myanmar (Burma)
801,Australia,2018,MMR,140,0.206627,0,Myanmar (Burma)
801,Australia,2018,MMR,151,12.979083,0,Myanmar (Burma)
801,Australia,2018,MMR,152,4.187961,0,Myanmar (Burma)
801,Australia,2018,MMR,160,0.186756,0,Myanmar (Burma)
801,Australia,2018,MMR,210,0.000486,0,Myanmar (Burma)
801,Australia,2018,MMR,220,0.255649,0,Myanmar (Burma)
801,Australia,2018,MMR,231,9.5e-05,0,Myanmar (Burma)
801,Australia,2018,MMR,232,0.522895,0,Myanmar (Burma)
801,Australia,2018,MMR,240,0.048443,0,Myanmar (Burma)
801,Australia,2018,MMR,250,1.639938,0,Myanmar (Burma)
801,Australia,2018,MMR,311,3.231926,0,Myanmar (Burma)
801,Australia,2018,MMR,313,0.010727,0,Myanmar (Burma)
801,Australia,2018,MMR,321,0.23259,0,Myanmar (Burma)
801,Australia,2018,MMR,322,0.191063,0,Myanmar (Burma)
801,Australia,2018,MMR,331,0.39562,0,Myanmar (Burma)
801,Australia,2018,MMR,332,0.054029,0,Myanmar (Burma)
801,Australia,2018,MMR,410,0.233124,0,Myanmar (Burma)
801,Australia,2018,MMR,430,6.990965,0,Myanmar (Burma)
801,Australia,2018,MMR,520,1.867483,0,Myanmar (Burma)
801,Australia,2018,MMR,720,10.479581,0,Myanmar (Burma)
801,Australia,2018,MMR,740,0.561295,0,Myanmar (Burma)
801,Australia,2018,SDN,152,3.610766,0,Sudan
801,Australia,2018,SDN,430,4.4e-05,0,Sudan
801,Australia,2018,TCD,151,0,0,Chad
801,Australia,2019,CMR,111,0.000113,0,Cameroon
801,Australia,2019,CMR,113,0.000243,0,Cameroon
801,Australia,2019,CMR,122,0.000545,0,Cameroon
801,Australia,2019,CMR,160,0.002526,0,Cameroon
801,Australia,2019,CMR,430,0.282077,0,Cameroon
801,Australia,2019,COD,112,0.002524,0,Congo - Kinshasa
801,Australia,2019,COD,121,0.026778,0,Congo - Kinshasa
801,Australia,2019,COD,152,3.712156,0,Congo - Kinshasa
801,Australia,2019,COD,160,0.002648,0,Congo - Kinshasa
801,Australia,2019,COD,311,0.000768,0,Congo - Kinshasa
801,Australia,2019,COD,520,0.000226,0,Congo - Kinshasa
801,Australia,2019,HND,140,0.019515,0,Honduras
801,Australia,2019,HND,313,0.016557,0,Honduras
801,Australia,2019,HND,430,0.005936,0,Honduras
801,Australia,2019,HTI,140,0.024264,0,Haiti
801,Australia,2019,HTI,151,0.103987,0,Haiti
801,Australia,2019,HTI,152,0.41186,0,Haiti
801,Australia,2019,MLI,140,0.02012,0,Mali
801,Australia,2019,MLI,152,3.601983,0,Mali
801,Australia,2019,MMR,111,18.298745,0,Myanmar (Burma)
801,Australia,2019,MMR,112,0.365797,0,Myanmar (Burma)
801,Australia,2019,MMR,113,0.153712,0,Myanmar (Burma)
801,Australia,2019,MMR,114,0.181389,0,Myanmar (Burma)
801,Australia,2019,MMR,121,0.109117,0,Myanmar (Burma)
801,Australia,2019,MMR,122,0.075963,0,Myanmar (Burma)
801,Australia,2019,MMR,130,0.451797,0,Myanmar (Burma)
801,Australia,2019,MMR,140,0.790992,0,Myanmar (Burma)
801,Australia,2019,MMR,151,6.052374,0,Myanmar (Burma)
801,Australia,2019,MMR,152,4.267661,0,Myanmar (Burma)
801,Australia,2019,MMR,160,0.216864,0,Myanmar (Burma)
801,Australia,2019,MMR,210,0.021897,0,Myanmar (Burma)
801,Australia,2019,MMR,220,0.003106,0,Myanmar (Burma)
801,Australia,2019,MMR,231,0.002767,0,Myanmar (Burma)
801,Australia,2019,MMR,240,0.052007,0,Myanmar (Burma)
801,Australia,2019,MMR,250,0.647126,0,Myanmar (Burma)
801,Australia,2019,MMR,311,3.810799,0,Myanmar (Burma)
801,Australia,2019,MMR,321,0.27587,0,Myanmar (Burma)
801,Australia,2019,MMR,331,0.47047,0,Myanmar (Burma)
801,Australia,2019,MMR,332,0.145961,0,Myanmar (Burma)
801,Australia,2019,MMR,410,0.145961,0,Myanmar (Burma)
801,Australia,2019,MMR,430,5.913385,0,Myanmar (Burma)
801,Australia,2019,MMR,720,15.002814,0,Myanmar (Burma)
801,Australia,2019,MMR,740,0.03001,0,Myanmar (Burma)
801,Australia,2019,SDN,140,0.000298,0,Sudan
801,Australia,2019,SDN,151,0.02858,0,Sudan
801,Australia,2019,SDN,152,3.142995,0,Sudan
801,Australia,2019,SDN,311,0.000695,0,Sudan
801,Australia,2019,TCD,151,4.2e-05,0,Chad
801,Australia,2020,CMR,430,0.175535,0,Cameroon
801,Australia,2020,HND,430,0.007671,0,Honduras
801,Australia,2020,MLI,430,0.018235,0,Mali
801,Australia,2020,MMR,111,7.38845,0,Myanmar (Burma)
801,Australia,2020,MMR,112,0.185104,0,Myanmar (Burma)
801,Australia,2020,MMR,114,1.624666,0,Myanmar (Burma)
801,Australia,2020,MMR,121,0.077544,0,Myanmar (Burma)
801,Australia,2020,MMR,122,3.538551,0,Myanmar (Burma)
801,Australia,2020,MMR,130,0.447196,0,Myanmar (Burma)
801,Australia,2020,MMR,140,0.592117,0,Myanmar (Burma)
801,Australia,2020,MMR,151,8.614192,0,Myanmar (Burma)
801,Australia,2020,MMR,152,2.073402,0,Myanmar (Burma)
801,Australia,2020,MMR,160,1.125112,0,Myanmar (Burma)
801,Australia,2020,MMR,210,0.000232,0,Myanmar (Burma)
801,Australia,2020,MMR,220,0.269782,0,Myanmar (Burma)
801,Australia,2020,MMR,250,0.438307,0,Myanmar (Burma)
801,Australia,2020,MMR,311,3.577799,0,Myanmar (Burma)
801,Australia,2020,MMR,321,0.853943,0,Myanmar (Burma)
801,Australia,2020,MMR,331,0.352994,0,Myanmar (Burma)
801,Australia,2020,MMR,410,0.259397,0,Myanmar (Burma)
801,Australia,2020,MMR,430,6.434067,0,Myanmar (Burma)
801,Australia,2020,MMR,520,8.290334,0,Myanmar (Burma)
801,Australia,2020,MMR,720,16.144804,0,Myanmar (Burma)
801,Australia,2020,MMR,740,0.24181,0,Myanmar (Burma)
801,Australia,2020,SDN,430,0.024371,0,Sudan
801,Australia,2021,CMR,111,0.043678,0,Cameroon
801,Australia,2021,CMR,112,0.005401,0,Cameroon
801,Australia,2021,CMR,113,0.022778,0,Cameroon
801,Australia,2021,CMR,121,0.117414,0,Cameroon
801,Australia,2021,CMR,122,0.053181,0,Cameroon
801,Australia,2021,CMR,123,0.025926,0,Cameroon
801,Australia,2021,CMR,130,0.00854,0,Cameroon
801,Australia,2021,CMR,140,0.014945,0,Cameroon
801,Australia,2021,CMR,151,0.064967,0,Cameroon
801,Australia,2021,CMR,160,0.151284,0,Cameroon
801,Australia,2021,CMR,311,0.00549,0,Cameroon
801,Australia,2021,CMR,430,0.040816,0,Cameroon
801,Australia,2021,CMR,740,0.026231,0,Cameroon
801,Australia,2021,COD,111,0.016722,0,Congo - Kinshasa
801,Australia,2021,COD,112,0.144142,0,Congo - Kinshasa
801,Australia,2021,COD,113,0.041916,0,Congo - Kinshasa
801,Australia,2021,COD,122,0.445062,0,Congo - Kinshasa
801,Australia,2021,COD,140,0.112466,0,Congo - Kinshasa
801,Australia,2021,COD,151,0.594265,0,Congo - Kinshasa
801,Australia,2021,COD,152,0.048339,0,Congo - Kinshasa
801,Australia,2021,COD,240,0.310012,0,Congo - Kinshasa
801,Australia,2021,COD,311,0.417399,0,Congo - Kinshasa
801,Australia,2021,COD,312,0.013868,0,Congo - Kinshasa
801,Australia,2021,COD,410,0.122366,0,Congo - Kinshasa
801,Australia,2021,COD,430,0.116112,0,Congo - Kinshasa
801,Australia,2021,COD,520,0.052215,0,Congo - Kinshasa
801,Australia,2021,COD,740,0.0922,0,Congo - Kinshasa
801,Australia,2021,HND,151,0.01206,0,Honduras
801,Australia,2021,MMR,111,4.20176,0,Myanmar (Burma)
801,Australia,2021,MMR,112,0.206954,0,Myanmar (Burma)
801,Australia,2021,MMR,113,0.026721,0,Myanmar (Burma)
801,Australia,2021,MMR,114,0.031515,0,Myanmar (Burma)
801,Australia,2021,MMR,121,2.427076,0,Myanmar (Burma)
801,Australia,2021,MMR,122,16.333903,0,Myanmar (Burma)
801,Australia,2021,MMR,123,0.000367,0,Myanmar (Burma)
801,Australia,2021,MMR,130,1.136199,0,Myanmar (Burma)
801,Australia,2021,MMR,140,0.387077,0,Myanmar (Burma)
801,Australia,2021,MMR,151,9.400701,0,Myanmar (Burma)
801,Australia,2021,MMR,152,3.07679,0,Myanmar (Burma)
801,Australia,2021,MMR,160,0.365145,0,Myanmar (Burma)
801,Australia,2021,MMR,220,0.003211,0,Myanmar (Burma)
801,Australia,2021,MMR,231,0.138857,0,Myanmar (Burma)
801,Australia,2021,MMR,240,0.129995,0,Myanmar (Burma)
801,Australia,2021,MMR,250,0.478631,0,Myanmar (Burma)
801,Australia,2021,MMR,311,1.907476,0,Myanmar (Burma)
801,Australia,2021,MMR,312,0.003777,0,Myanmar (Burma)
801,Australia,2021,MMR,313,0.046714,0,Myanmar (Burma)
801,Australia,2021,MMR,321,0.04453,0,Myanmar (Burma)
801,Australia,2021,MMR,322,0.06303,0,Myanmar (Burma)
801,Australia,2021,MMR,410,0.173764,0,Myanmar (Burma)
801,Australia,2021,MMR,430,4.889678,0,Myanmar (Burma)
801,Australia,2021,MMR,720,22.674136,0,Myanmar (Burma)
801,Australia,2021,MMR,740,0.072976,0,Myanmar (Burma)
801,Australia,2021,MMR,910,0.050303,0,Myanmar (Burma)
801,Australia,2021,MMR,998,0.000768,0,Myanmar (Burma)
801,Australia,2021,SDN,111,0.004667,0,Sudan
801,Australia,2021,SDN,112,0.006813,0,Sudan
801,Australia,2021,SDN,113,0.007281,0,Sudan
801,Australia,2021,SDN,122,0.06409,0,Sudan
801,Australia,2021,SDN,123,0.004034,0,Sudan
801,Australia,2021,SDN,140,0.012941,0,Sudan
801,Australia,2021,SDN,151,0.019907,0,Sudan
801,Australia,2021,SDN,152,0.004348,0,Sudan
801,Australia,2021,SDN,160,0.011159,0,Sudan
801,Australia,2021,SDN,240,0.001569,0,Sudan
801,Australia,2021,SDN,311,0.015308,0,Sudan
801,Australia,2021,SDN,410,0.001406,0,Sudan
801,Australia,2021,SDN,430,0.035808,0,Sudan
801,Australia,2021,SDN,998,0.001545,0,Sudan
801,Australia,2021,TCD,112,0.014773,0,Chad
801,Australia,2021,TCD,311,0.014773,0,Chad
801,Australia,2022,CMR,111,0.051607,0,Cameroon
801,Australia,2022,CMR,121,0.097021,0,Cameroon
801,Australia,2022,CMR,160,0.0578,0,Cameroon
801,Australia,2022,COD,112,0.882699,0,Congo - Kinshasa
801,Australia,2022,COD,113,0.122547,0,Congo - Kinshasa
801,Australia,2022,COD,122,0.035087,0,Congo - Kinshasa
801,Australia,2022,COD,151,0.603139,0,Congo - Kinshasa
801,Australia,2022,COD,152,3.517914,0,Congo - Kinshasa
801,Australia,2022,COD,240,0.12823,0,Congo - Kinshasa
801,Australia,2022,COD,311,0.312459,0,Congo - Kinshasa
801,Australia,2022,HND,151,0.016841,0,Honduras
801,Australia,2022,HND,160,0.005958,0,Honduras
801,Australia,2022,MLI,122,0.029942,0,Mali
801,Australia,2022,MLI,152,3.722283,0,Mali
801,Australia,2022,MMR,111,0.001037,0,Myanmar (Burma)
801,Australia,2022,MMR,112,9.318613,0,Myanmar (Burma)
801,Australia,2022,MMR,114,0.04261,0,Myanmar (Burma)
801,Australia,2022,MMR,121,1.613173,0,Myanmar (Burma)
801,Australia,2022,MMR,122,7.107392,0,Myanmar (Burma)
801,Australia,2022,MMR,123,0.222351,0,Myanmar (Burma)
801,Australia,2022,MMR,130,1.69346,0,Myanmar (Burma)
801,Australia,2022,MMR,140,0.231735,0,Myanmar (Burma)
801,Australia,2022,MMR,151,9.434475,0,Myanmar (Burma)
801,Australia,2022,MMR,152,1.374152,0,Myanmar (Burma)
801,Australia,2022,MMR,160,0.246704,0,Myanmar (Burma)
801,Australia,2022,MMR,231,0.069774,0,Myanmar (Burma)
801,Australia,2022,MMR,240,0.379426,0,Myanmar (Burma)
801,Australia,2022,MMR,250,0.577002,0,Myanmar (Burma)
801,Australia,2022,MMR,311,1.104081,0,Myanmar (Burma)
801,Australia,2022,MMR,313,0.042724,0,Myanmar (Burma)
801,Australia,2022,MMR,321,0.050182,0,Myanmar (Burma)
801,Australia,2022,MMR,410,0.199472,0,Myanmar (Burma)
801,Australia,2022,MMR,430,5.807124,0,Myanmar (Burma)
801,Australia,2022,MMR,520,4.161465,0,Myanmar (Burma)
801,Australia,2022,MMR,720,22.023939,0,Myanmar (Burma)
801,Australia,2022,MMR,740,0.001001,0,Myanmar (Burma)
801,Australia,2022,MMR,998,0.572779,0,Myanmar (Burma)
801,Australia,2022,SDN,121,0.037358,0,Sudan
801,Australia,2022,SDN,140,0.027879,0,Sudan
801,Australia,2022,SDN,152,1.019332,0,Sudan
801,Australia,2022,SDN,430,0.051776,0,Sudan
801,Australia,2022,TCD,331,0.010557,0,Chad
807,UNEP,2017,COD,410,0,0.0715892625,Congo - Kinshasa
807,UNEP,2017,HND,410,0,0.0715892625,Honduras
807,UNEP,2017,HTI,410,0,0.0715892625,Haiti
807,UNEP,2017,MLI,410,0,0.0715892625,Mali
807,UNEP,2017,MMR,410,0,0.0715892625,Myanmar (Burma)
807,UNEP,2017,SDN,321,0,0.0254198697141424,Sudan
807,UNEP,2017,SDN,410,0,0.0715892625,Sudan
807,UNEP,2017,TCD,410,0,0.0715892625,Chad
807,UNEP,2018,COD,410,0,0.0387069375,Congo - Kinshasa
807,UNEP,2018,HND,410,0,0.0387069375,Honduras
807,UNEP,2018,HTI,410,0,0.0387069375,Haiti
807,UNEP,2018,MLI,410,0,0.0387069375,Mali
807,UNEP,2018,MMR,140,0,0.159491375,Myanmar (Burma)
807,UNEP,2018,MMR,410,0,0.0387069375,Myanmar (Burma)
807,UNEP,2018,SDN,321,0,0.0706395523336208,Sudan
807,UNEP,2018,SDN,410,0,0.0387069375,Sudan
807,UNEP,2018,TCD,410,0,0.0387069375,Chad
807,UNEP,2019,CMR,140,0,0.058021922247191,Cameroon
807,UNEP,2019,CMR,410,0,0.0034086675,Cameroon
807,UNEP,2019,COD,140,0,0.058021922247191,Congo - Kinshasa
807,UNEP,2019,COD,410,0,0.0568050075,Congo - Kinshasa
